file,sentence,cited_keys,survey_arxiv_id,survey_title
coling2020.tex,"On the one hand, novel architectures \cite{Vaswani2017} enable efficient unsupervised training on large corpora to obtain expressive contextualised word and sentence repres % \end{table} \subsection{Terminology} \paragraph{Tasks:} The task of \emph{Recognising Textual Entailment (RTE)} is to decide, for a pair of natural language sentences (premise and hypothesis), whether given the premise the hypothesis is true (\emph{Entailment}), false (\emph{Contradiction}) or whether the two sentences are ",Vaswani2017;Dagan2013RecognizingApplications,2005.14709,Beyond Leaderboards: A survey of methods for revealing weaknesses in Natural Language Inference data and models
ijcai20.tex,"In contrast to many, \cite{denis2011predicting} formulated their ILP objective in PA for more efficient TR.",denis2011predicting,2005.06527,A Survey on Temporal Reasoning for Temporal Information Extraction from Text (Extended Abstract)
0-survey-kg-main.tex,"In contrast to the common view that joint models can ease error accumulation by capturing mutual interaction of entities and relations, Zhong and Chen~\cite{zhong2020frustratingly} proposed a simple pipeline-based yet effective approach to learning two independent encoders for entities and relations, revealing that strong contextual representation can preserve distinct features of entities and relations.",zhong2020frustratingly,2002.00388,"A Survey on Knowledge Graphs: Representation, Acquisition and Applications"
transfer_learning.tex,"While \citet{gu18} require the child and parent sources to be mapped while training the parent model, the mapping in \citet{kim19}'s model can be trained after the parent model has been trained.",gu18;kim19,2001.01115,A Comprehensive Survey of Multilingual Neural Machine Translation
transfer_learning.tex,\citet{kocmi-bojar:2018:WMT} presented a contradictory result in the case of Estonian (related Finnish \vs unrelated Czech parent) and suggest that size of the parent is more important; but most of the literature suggests that language relatedness is beneficial.,kocmi-bojar:2018:WMT,2001.01115,A Comprehensive Survey of Multilingual Neural Machine Translation
sec4-doc-nmt.tex,"%We can further decompose the above equation using Eq.~\ref{eq:cond} as follows: %\begin{eqnarray} %P(\vY|\vX) = \prod_{j=1}^{|\vd|}\prod_{n=1}^N P_{\vtheta}({\vy_n}^j|{\vy_{<n}}^j, \vx^j, \vY^{-j},\vX^{-j}) %\end{eqnarray} % This is in contrast to the \emph{globally} normalised probabilistic modelling approach \cite{andor-etal-2016-globally}, where each translation decision is conditioned on \emph{all} (past and future) translation decisions.",andor-etal-2016-globally,1912.08494,A Survey on Document-level Neural Machine Translation: Methods and Evaluation
manuscript.tex,"However, there is some disagreement in the literature on how well NMT models are calibrated~\citep{conf-ana-uncertainty,nmt-length-calibration}.\index{Calibration} Poorly calibrated models do not assign probabilities according to the true data distribution.","conf-ana-uncertainty,nmt-length-calibration",1912.02047,Neural Machine Translation: A Review and Survey
manuscript.tex,A similar idea was pursued by \citet{nmt-alignment-transformer-interpretable-att} who added an additional alignment layer to the Transformer and trained it -- unlike \citet{nmt-alignment-based-transformer} -- in an unsupervised way.,nmt-alignment-transformer-interpretable-att;nmt-alignment-based-transformer,1912.02047,Neural Machine Translation: A Review and Survey
stance_and_fakenews.tex,"As such filter bubbles are much alike echo chambers, however \cite{filter_bubbles} has a focus on filter bubbles in relation to the Facebook news feed.",filter_bubbles,1907.00181,Fake News Detection using Stance Classification: A Survey
stance_and_fakenews.tex,"However the users in filter bubbles had fewer friends, group likes and page likes than users who were not.\\ While \cite{filter_bubbles} and \cite{echochamber} both examine spread and isolation of information, it is important to note a key difference between them.",filter_bubbles;echochamber,1907.00181,Fake News Detection using Stance Classification: A Survey
data.tex,"In addition to their work, however, \cite{zubiaga16} also consider response types for nested responses, i.e.",zubiaga16,1907.00181,Fake News Detection using Stance Classification: A Survey
approaches.tex,"However, \cite{hanselowski18} have reproduced the results and reports their $F_1$ score, which are used here as well.",hanselowski18,1907.00181,Fake News Detection using Stance Classification: A Survey
bare_jrnl.tex,"\citet{lankage1988sinhala,lankage1996sinhala}, \citet{mudiyanse2018sinhala}, \citet{karunarathne1956sinhala}, and \citet{nandasara2016bridging} place an era border at 300 CE while \citet{lankage1988sinhala,lankage1996sinhala}, \citet{mudiyanse2018sinhala}, \citet{thennakoon1957parani}, and \citet{nandasara2016bridging} place an era border at 500 CE.","lankage1988sinhala,lankage1996sinhala;mudiyanse2018sinhala;karunarathne1956sinhala;nandasara2016bridging;lankage1988sinhala,lankage1996sinhala;mudiyanse2018sinhala;thennakoon1957parani;nandasara2016bridging",1906.02358,Survey on Publicly Available Sinhala Natural Language Processing Tools and Research
4-approaches.tex,"As discussed by \citeA{kimSemanticSentenceMatching2019}, the attentive weights resulting from this alignment help the system make accurate entailment and contradiction decisions for highly similar pairs of sentences.",kimSemanticSentenceMatching2019,1904.01172,"Recent Advances in Natural Language Inference: A Survey of Benchmarks, Resources, and Approaches"
2-benchmarks.tex,"Some benchmarks expand this task by also requiring recognition of contradiction, e.g., the fourth and fifth RTE Challenges \cite{giampiccoloFourthPASCALRecognizing2008,bentivogliFifthPASCALRecognizing2009}.","giampiccoloFourthPASCALRecognizing2008,bentivogliFifthPASCALRecognizing2009",1904.01172,"Recent Advances in Natural Language Inference: A Survey of Benchmarks, Resources, and Approaches"
2-benchmarks.tex,"\textit{Label:} \textbf{contradiction} \item \textbf{MultiNLI, Telephone \cite{williamsBroadCoverageChallengeCorpus2017}} \newline \textit{Context:} that doesn't seem fair does it \newline \textit{Hypothesis:} There's no doubt that it's fair.",williamsBroadCoverageChallengeCorpus2017,1904.01172,"Recent Advances in Natural Language Inference: A Survey of Benchmarks, Resources, and Approaches"
2-benchmarks.tex,"\textit{Label:} \textbf{contradiction} \item \textbf{SciTail \cite{khotSciTailTextualEntailment2018}} \newline \textit{Premise:} During periods of drought, trees died and prairie plants took over previously forested regions.",khotSciTailTextualEntailment2018,1904.01172,"Recent Advances in Natural Language Inference: A Survey of Benchmarks, Resources, and Approaches"
2-benchmarks.tex,"The fourth and fifth Challenge added a new three-way decision task where systems were additionally expected to recognize contradiction relationships between texts and hypotheses \cite{giampiccoloFourthPASCALRecognizing2008,bentivogliFifthPASCALRecognizing2009}.","giampiccoloFourthPASCALRecognizing2008,bentivogliFifthPASCALRecognizing2009",1904.01172,"Recent Advances in Natural Language Inference: A Survey of Benchmarks, Resources, and Approaches"
2-benchmarks.tex,"This task is similar to SNLI \cite{bowmanLargeAnnotatedCorpus2015} and other 3-way entailment tasks, but provides more options which essentially range between entailment and contradiction.",bowmanLargeAnnotatedCorpus2015,1904.01172,"Recent Advances in Natural Language Inference: A Survey of Benchmarks, Resources, and Approaches"
2-benchmarks.tex,"In the fourth and fifth RTE Challenges, this format was extended to a three-way decision problem where the hypothesis may contradict the context \cite{giampiccoloFourthPASCALRecognizing2008,bentivogliFifthPASCALRecognizing2009}.","giampiccoloFourthPASCALRecognizing2008,bentivogliFifthPASCALRecognizing2009",1904.01172,"Recent Advances in Natural Language Inference: A Survey of Benchmarks, Resources, and Approaches"
2-benchmarks.tex,"For example, on the entailment task in SemEval 2014 \cite{marelliSemEval2014TaskEvaluation2014} as part of the SICK benchmark \cite{marelliSICKCureEvaluation2014}, \citeA{laiIllinoisLHDenotationalDistributional2014} found that the presence of negation in an example was associated with the appearance of the contradiction class label.",marelliSemEval2014TaskEvaluation2014;marelliSICKCureEvaluation2014;laiIllinoisLHDenotationalDistributional2014,1904.01172,"Recent Advances in Natural Language Inference: A Survey of Benchmarks, Resources, and Approaches"
2-benchmarks.tex,"For example, ``nobody'' in contradictory examples from SNLI \cite{bowmanLargeAnnotatedCorpus2015} was found to be an indicator of contradiction, while generic words like ``animal'' and ``instrument'', as well as gender-neutral pronouns, were found to be indicators of entailment.",bowmanLargeAnnotatedCorpus2015,1904.01172,"Recent Advances in Natural Language Inference: A Survey of Benchmarks, Resources, and Approaches"
elsarticle-template.tex,"\end{itemize} \subsection{Natural Language Inference} \cite{khanuja2020new} present the first dataset for code-switched NLI, in which premises are taken from Bollywood (Hindi) movie scripts and annotators create hypotheses that entail or contradict the premises.",khanuja2020new,1904.00784,A Survey of Code-switched Speech and Language Processing
elsarticle-template.tex,"\cite{vu2012first} train the Acoustic Model on bilingual data, while \cite{bhuvanagiri2010approach} and \cite{bhuvanagirir2012mixed} use existing monolingual models and with a phone-mapped lexicon and modified Language Model for Hindi-English ASR.",vu2012first;bhuvanagiri2010approach;bhuvanagirir2012mixed,1904.00784,A Survey of Code-switched Speech and Language Processing
elsarticle-template.tex,"Contrary to this, \cite{lal2019mixing} use CNNs to model sub-word level representations.",lal2019mixing,1904.00784,A Survey of Code-switched Speech and Language Processing
elsarticle-template.tex,"%Sai https://link.springer.com/chapter/10.1007/978-981-15-1216-2_7,""Transfer Learning for Detecting Hateful Sentiments in Code Switched Language"" %Sai: ""https://www.researchgate.net/publication/338627725_A_Unified_System_for_Aggression_Identification_in_English_Code-Mixed_and_Uni-Lingual_Texts"",""A Unified System for Aggression Identification in English Code-Mixed and Uni-Lingual Texts"" %Sai: ""https://dl.acm.org/doi/pdf/10.1145/3297001.3297048"",""Hate Speech Detection in Hindi-English Code-Mixed S",khanuja2020new,1904.00784,A Survey of Code-switched Speech and Language Processing
content.tex,"However, \citet{adam2017zikahack} point out that social media text may not be as credible or reliable as official records.",adam2017zikahack,1903.05801,Survey of Text-based Epidemic Intelligence: A Computational Linguistic Perspective
Towards_a_Robust_Deep_Neural_Network_in_Texts_A_Survey.tex,\quad \textbf{86\%Entailment$\rightarrow$43\%Contradiction}} & NNR \\ \cline{2-4} & Ren\cite{srydkhwc2019} & \tabincell{l}{seoul allies calm on nuclear (\textbf{atomic}) shock.,srydkhwc2019,1902.07285,Towards a Robust Deep Neural Network in Texts: A Survey
text_adv_svy_ieee.tex,"% % % \cite{corr/HeC2018} attacked different Seq2Seq models \cite{nips/SutskeverVL14,emnlp/ChoMGBBSB14}, while \cite{acl/WallaceB18} attacked the Seq2Seq model proposed in \cite{emnlp/ChoMGBBSB14}.","corr/HeC2018;nips/SutskeverVL14,emnlp/ChoMGBBSB14;acl/WallaceB18;emnlp/ChoMGBBSB14",1901.06796,Adversarial Attacks on Deep Learning Models in Natural Language Processing: A Survey
early_attempts.tex,"% paved the way for learning semantic parsers from pairs of sentences and meaning representations using algorithms for learning probabilistic CCG grammars, However, \citet{zettlemoyer2005learning, zettlemoyer2007online} had deficiencies in the form of data sparsity caused by not sharing weights for related classes of words.","zettlemoyer2005learning, zettlemoyer2007online",1812.00978,A Survey on Semantic Parsing
seq2seq.tex,"% \section{Embeddings, Neural Networks and End to End Training} % \label{sec:embed} % In contrast to all previous work that was based on mapping between lexicalized phrases and logical predicates, \cite{yang2014joint} proposed using an approach based on embeddings.",yang2014joint,1812.00978,A Survey on Semantic Parsing
early_attempts.tex,"% paved the way for learning semantic parsers from pairs of sentences and meaning representations using algorithms for learning probabilistic CCG grammars, However, \citet{zettlemoyer2005learning, zettlemoyer2007online} had deficiencies in the form of data sparsity caused by not sharing weights for related classes of words.","zettlemoyer2005learning, zettlemoyer2007online",1812.00978,A Survey on Semantic Parsing
seq2seq.tex,"% \section{Embeddings, Neural Networks and End to End Training} % \label{sec:embed} % In contrast to all previous work that was based on mapping between lexicalized phrases and logical predicates, \cite{yang2014joint} proposed using an approach based on embeddings.",yang2014joint,1812.00978,A Survey on Semantic Parsing
s05-WordSChange.tex,"\footnote{Note that this is different from \citet{kulkarni2015statistically} who compare to $t_0$ for all time points $t_i$} A list of words that have changed was created, together with all the change points corresponding to each word, by pooling the top 50 results of each method and manually checking the pooled results against two dictionaries.",kulkarni2015statistically,1811.06278,Survey of Computational Approaches to Lexical Semantic Change
s05-WordSChange.tex,"A change point analysis was presented, and contrary to \citet{kulkarni2015statistically}, the authors did not make an assumption of a single change point, but no change point evaluation was presented.",kulkarni2015statistically,1811.06278,Survey of Computational Approaches to Lexical Semantic Change
s05-WordSChange.tex,"However, \citet{vanAggelen} could not replicate the experiment, which means further investigation, possibly into additional languages, is needed.",vanAggelen,1811.06278,Survey of Computational Approaches to Lexical Semantic Change
3_polyglotnlp.tex,"In a similar spirit, monolingual objectives can be regularized with a constraint that penalizes disagreement in predictions across languages at inference time \citep{titov2012crosslingual}.",titov2012crosslingual,1807.00914,Modeling Language Variation and Universals: A Survey on Typological Linguistics for Natural Language Processing
misinfo-survey-clean.tex,Sockpuppet accounts engage with ordinary users in online discussions and agree with each other to amplify their point of view and oppose those who disagree with the information~\cite{kumar2017army}.,kumar2017army,1804.08559,False Information on Web and Social Media: A Survey
misinfo-survey-clean.tex,Naive realism suggests consumers believe that they have the ``true'' perception of reality whereas disagreements or nonalignment of views is construed as the others' lack of rationality or cognizance~\cite{ward1997naive}.,ward1997naive,1804.08559,False Information on Web and Social Media: A Survey
ShortSurvey.tex,"However, \cite{hammarstrom1} and \cite{vatanen1} both only test their systems in a single domain: bible texts in the former case, and texts from the UDHR in the latter case.",hammarstrom1;vatanen1,1804.08186,Automatic Language Identification in Texts: A Survey
main.tex,"Different from \cite{ext4_cheng-lapata:2016:P16-1}, instead of using another RNN as the decoder, SummaRuNNer uses the hidden states $(\mathbf{h}_1,··· ,\mathbf{h}_m)$ from the second layer of the encoder RNN directly for the binary decision (modeled by a sigmoid function): \begin{equation} \label{eq:ext5} P(y_t=1|\mathbf{h}_t,\mathbf{s}_t,\mathbf{d})= \sigma (\mathbf{w}_c \mathbf{h}_t + \mathbf{h}_t^T\mathbf{W}_1 \mathbf{d} -\mathbf{h}_t^T\mathbf{W}_2 \text{tanh}(\mathbf{s}_t)+\*b) \end{equation",ext4_cheng-lapata:2016:P16-1,1804.04589,A Survey on Neural Network-Based Summarization Methods
main.tex,"%{\bf what do you mean ``single-layer, multilayer..''} \cite{shang-lu-li:2015:ACL-IJCNLP} applied the recurrent neural network encoder-decoder framework \cite{cho-EtAl:2014:EMNLP2014} to generate responses on Twitter-style micro-blogging websites, while \cite{vinyals2015neural} utilized a similar model described in \cite{luong-EtAl:2015:ACL-IJCNLP}.",shang-lu-li:2015:ACL-IJCNLP;cho-EtAl:2014:EMNLP2014;vinyals2015neural;luong-EtAl:2015:ACL-IJCNLP,1711.01731,A Survey on Dialogue Systems: Recent Advances and New Frontiers
main.tex,"\cite{kannan2017adversarial} and \cite{bruni2017adversarial} explored adversarial evaluation model \cite{bowman2015generating} which assigns a score based on how easy it is to distinguish the generated responses from human responses, while \cite{li-EtAl:2017:EMNLP20175} directly applied adversarial learning\cite{goodfellow2014generative,denton2015deep} into dialogue generation.","kannan2017adversarial;bruni2017adversarial;bowman2015generating;li-EtAl:2017:EMNLP20175;goodfellow2014generative,denton2015deep",1711.01731,A Survey on Dialogue Systems: Recent Advances and New Frontiers
v2-acmlarge-sample.tex,"The reasons behind this include the incapability of any of the sources to completely answer the clinical question, the selected articles not directly answering the clinical question, and different articles providing contradictory information \citep{ely05,ely02}.","ely05,ely02",1706.08162,Automated text summarisation and evidence-based medicine: A survey of two domains
10-Evaluation.tex,"\citeauthor{Zou2013} (2013) perform NER experiments for English and Chinese on OntoNotes \cite{hovy2006ontonotes}, while \citeauthor{Murthy2016} (2016) use English data from CoNLL 2003 \cite{tjong2003introduction} and Spanish and Dutch data from CoNLL 2002 \cite{sang2002introduction}.",Zou2013;hovy2006ontonotes;Murthy2016;tjong2003introduction;sang2002introduction,1706.04902,A Survey Of Cross-lingual Word Embedding Models
7-Sentence-alignment.tex,"In contrast to mapping-based approaches, the alignment matrix, which transforms source to target embeddings, is fixed in this case, while the corresponding source embeddings $\mathbf{X}^s$ are learned: \begin{equation} J = \underbrace{\mathcal{L}_{\text{MML}}(\mathbf{X}^t)}_\text{1} + \underbrace{\Omega_{s\rightarrow t}(\underline{\mathbf{X}^t}, \underline{\mathbf{A}^{s\rightarrow t}}, \mathbf{X}^s)}_\text{2} \end{equation} \citeauthor{Shi2015} (2015) also take into account monolingual data by p",Shi2015,1706.04902,A Survey Of Cross-lingual Word Embedding Models
11-Challenges.tex,"While \citeauthor{Mikolov2013b} (2013b) and \citeauthor{Conneau2018} (2018a) both find that a linear transformation outperforms non-linear transformation learned via a feedforward neural network, assuming a linear transformation between two languages is overly simplistic and ignores important language-specific differences.",Mikolov2013b;Conneau2018,1706.04902,A Survey Of Cross-lingual Word Embedding Models
6-1-Word-alignment-mapping.tex,"% (IV, Removed, this belongs to the bilingual -> multilingual section, plus it is not entirely true written like this): In contrast to \citeauthor{Mikolov2013b} (2013), CCA also has the advantage that it allows to create an embedding space for more than two languages.",Mikolov2013b,1706.04902,A Survey Of Cross-lingual Word Embedding Models
6-1-Word-alignment-mapping.tex,"While \citeauthor{Mikolov2013b} \citeyear{Mikolov2013b} used as much as 5000 pairs, later approaches reduce the number of seed pairs, demonstrating that it is feasible to learn a cross-lingual word embedding space with as little as 25 seed pairs \cite{Artetxe:2017acl}.",Mikolov2013b;Mikolov2013b;Artetxe:2017acl,1706.04902,A Survey Of Cross-lingual Word Embedding Models
TextGraphs2020_KGC.tex,"In addition, \newcite{das-EtAl:2017:EACLlong1}'s model and ROPs \citep{yin-etal-2018-recurrent} also apply RNN to model the path between an entity pair, however, in contrast to PTransE-RNN, they additionally take the intermediate entities present in the path into account.",yin-etal-2018-recurrent,1703.08098,A survey of embedding models of entities and relationships for knowledge graph completion
tacl.tex,"In contrast to traditional single-label classification, where the task is to associate a new observation with a label by selecting from a set of labels $L$, in multi-label classification the task is to associate an observation with a set of labels $Y \subseteq L$ \cite{Tsoumakas07}.",Tsoumakas07,1610.08375,Content Selection in Data-to-Text Systems: A Survey
NLsurvey_source.tex,"\subsection{System Developed at Stanford University} Contrary to previous systems, the system developed at Stanford University \cite{chang2014interactive,chang2014learning,chang2014semantic} infers the implicit relations and partially supports interactive scene manipulation and active learning.","chang2014interactive,chang2014learning,chang2014semantic",1607.00623,Visualizing Natural Language Descriptions: A Survey
main.tex,"\citeN{joshicultures} show that American and Indian annotators may have substantial disagreement in their sarcasm annotations - however, this sees a non-significant degradation in the performance of sarcasm detection.",joshicultures,1602.03426,Automatic Sarcasm Detection: A Survey
datasets_metrics.tex,"However, \citeA{Kuznetsova14} found that unigram BLEU was more strongly correlated with human judgments than Meteor for image \textit{caption} generation.",Kuznetsova14,1601.03896,"Automatic Description Generation from Images: A Survey of Models, Datasets, and Evaluation Measures"
arabic.tex,"The second approach proposed by Farra et al.~\cite{farra2010sentence} combines syntactic and semantic features by extracting some features like the frequency of positive, negative, and neutral words; the frequency of special characters (e.g., ``!""); the frequency of emphasis words (e.g., ``really "" and ``especially""); the frequency of conclusive and contradiction words; etc.",farra2010sentence,1601.00087,Sentiment/Subjectivity Analysis Survey for Languages other than English
30_datasets_available.tex,paraphrase) or disagreement.\\ \hline Internet Argument Corpus & Forum & Politics & ~35.45 & ~11K & ~73M & Debates about specific \\ \citep{walker2012corpus}&&&&&& political or moral positions.,walker2012corpus,1512.05742,A Survey of Available Corpora for Building Data-Driven Dialogue Systems
30_datasets_available.tex,"The \textbf{Agreement by Create Debaters Corpus} \citep{rosenthal2015couldn}, the \textbf{Agreement in Wikipedia Talk Pages Corpus} \citep{andreas2012annotating} and the \textbf{Internet Argument Corpus} \citep{abbott2016internet} all cover dialogs with annotations measuring levels of agreement or disagreement in responses to posts in various media.",rosenthal2015couldn;andreas2012annotating;abbott2016internet,1512.05742,A Survey of Available Corpora for Building Data-Driven Dialogue Systems
cnl.tex,"ACE has been shown to be easier and faster to understand than a common ontology notation \cite{kuhn2013swj}, whereas experiments on the Rabbit language gave mixed results \cite{hart2008eswc}.",kuhn2013swj;hart2008eswc,1507.01701,A Survey and Classification of Controlled Natural Languages
cnl.tex,"In contrast to CASL, Global English does not come with a software tool for checking the compliance with the restrictions.} %DATA% CNL, Gherkin, , 5,3,4,3, f w d a, 2011,today, \langparax{Gherkin}{\pens5343, \prop{f~w~d~a}}{ \cite{necas2011master} is a language for writing executable scenarios for software specifications.",necas2011master,1507.01701,A Survey and Classification of Controlled Natural Languages
2_bibliography_research.tex,Bos and Markert \citeyear{Bos2005} also include features indicating if a theorem prover has managed to prove that the logical representation of one of the input expressions entails the other or contradicts it.,Bos2005,0912.3747,A Survey of Paraphrasing and Textual Entailment Methods
2_bibliography_research.tex,"A further difference is that in \rte-4 the judges classified the pairs in three classes: true entailment pairs, false entailment pairs where $H$ contradicts $T$ \cite{Harabagiu2006b,deMarneffe2008}, and false pairs where reading $T$ does not lead to any conclusion about $H$; a similar pilot task was included in \rte-3 \cite{Voorhees2008}.","Harabagiu2006b,deMarneffe2008;Voorhees2008",0912.3747,A Survey of Paraphrasing and Textual Entailment Methods
