file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
proc.tex,"% \hi{{\ANN}.} % When $c=1$, no {\ANN} algorithm can achieve query complexity that is % sub-linear in $N$ while using storage cost that is polynomial in $N$ % \cite{rubinstein2018}, otherwise it would contradict the limitations % of NNS.",rubinstein2018,2310.14021,Survey of Vector Database Management Systems,s0159,single_cite_key
TNNLS-2017-P-8399-proof-revised-v2.tex,"On the other hand, much time is spent in computing the FC layers during the forward pass \cite{frcn}.",frcn,1807.05511,Object Detection with Deep Learning: A Review,s0160,single_cite_key
wangmei.tex,"In contrast to MMD, CORAL \cite{Sun2016Return} learned a linear transformation that aligns the second-order statistics between domains.",Sun2016Return,1802.03601,Deep Visual Domain Adaptation: A Survey,s0161,single_cite_key
wangmei.tex,"In contrast to the above methods, the adversarial discriminative domain adaptation (ADDA) \cite{Tzeng2017Adversarial} considers independent source and target mappings by untying the weights, and the parameters of the target model are initialized by the pre-trained source one.",Tzeng2017Adversarial,1802.03601,Deep Visual Domain Adaptation: A Survey,s0162,single_cite_key
0_main.tex,"On the other hand, human-agent interactions are characterized by instruction-following and collaborative task solving~\cite{li2023camel, park2023generative, qian2023communicative}, gameplay enhancement and creative assistance~\cite{akoury2023framework, zhu2023calypso, dingDesignGPTMultiAgentCollaboration2023}, natural and flexible communication~\cite{yang2023octopus}.","li2023camel, park2023generative, qian2023communicative;akoury2023framework, zhu2023calypso, dingDesignGPTMultiAgentCollaboration2023;yang2023octopus",2403.10249,"A Survey on Game Playing Agents and Large Models: Methods, Applications, and Challenges",s0163,likely_latex_artifact
0_main.tex,"Addressing hallucinations is complex, with LMAs sometimes sending messages with grounding errors, contradictions, or strategic subpar content \cite{HumanlevelPlayGame2022}.",HumanlevelPlayGame2022,2403.10249,"A Survey on Game Playing Agents and Large Models: Methods, Applications, and Challenges",s0164,single_cite_key
main.tex,"While \citet{liu2020understanding} and \citet{huang2020improving} claim faster convergence, they did not report the improvement.",liu2020understanding;huang2020improving,2103.14636,A Practical Survey on Faster and Lighter Transformers,s0166,all_keys_unresolved
main.tex,"However, \citet{tay2020long} later showed that the vanilla Transformer outperforms the Synthesizer on the more difficult Long-Range Arena benchmark.",tay2020long,2103.14636,A Practical Survey on Faster and Lighter Transformers,s0167,single_cite_key
main.tex,"Note that contrary to the attention introduced by \cite{NIPS2017_7181}, the relative attention~\citep{shaw2018selfattention} explicitly models the input positions.",NIPS2017_7181;shaw2018selfattention,2103.14636,A Practical Survey on Faster and Lighter Transformers,s0168,all_keys_unresolved
paper.tex,"On the other hand, Domain Adaptive Transfer (DAT) \citep{cite:Arxiv18DomainAdaptiveTransfer} studies the influence of data quality and finds that using more data does not necessarily lead to better transferability, especially when the dataset is extremely large.",cite:Arxiv18DomainAdaptiveTransfer,2201.05867,Transferability in Deep Learning: A Survey,s0169,single_cite_key
paper.tex,"\cite{abnar2021exploring} explore the limits of large-scale supervised pre-training and find that as the pre-training accuracy increases by scaling up data, model size and training time, the performance of downstream tasks gradually saturates and there are even some extreme scenarios where performance on pre-training and downstream tasks are at odds with each other.",abnar2021exploring,2201.05867,Transferability in Deep Learning: A Survey,s0170,single_cite_key
paper_copy_12_05.tex,"On the other hand, Domain Adaptive Transfer (DAT) \citep{cite:Arxiv18DomainAdaptiveTransfer} investigates the influence of data quality and find that using more data does not necessarily lead to better transferability, especially when the dataset is extremely large.",cite:Arxiv18DomainAdaptiveTransfer,2201.05867,Transferability in Deep Learning: A Survey,s0171,single_cite_key
paper_copy_12_05.tex,"\cite{abnar2021exploring} explore the limits of large-scale supervised pre-training and find that as the pre-training accuracy increase by scaling up data, model size and training time, the performance of downstream tasks gradually saturates and there are even some extreme scenarios where performance on pre-training and downstream tasks are at odds with each other.",abnar2021exploring,2201.05867,Transferability in Deep Learning: A Survey,s0172,single_cite_key
survey.tex,"In contrast to previous methods, Roich~\etal~\cite{roich2021pivotal} develop a generator-tuning technique.",roich2021pivotal,2101.05278,GAN Inversion: A Survey,s0176,single_cite_key
survey.tex,"Conversely, the pSp method proposed by Richardson~\etal~\cite{richardson2020encoding} (Fig.~\ref{fig:modelcompare} (b)) can synthesize images of $1024 \times 1024$ pixels, regardless of input image size, since the 18 map2style modules they proposed are used to predict 18 single-layer latent codes separately.",richardson2020encoding,2101.05278,GAN Inversion: A Survey,s0177,single_cite_key
FSLsurvey.tex,"Conversely, CSEI \cite{li2021learning} does not require extra data sets.",li2021learning,2205.06743,"A Comprehensive Survey of Few-shot Learning: Evolution, Applications, Challenges, and Opportunities",s0180,single_cite_key
FSLsurvey.tex,"\cite{zhang2019canet} & CANet & 55.4/57.1 & \XSolidBrush & \begin{tabular}[c]{@{}l@{}} Support for performing multi\\-level feature comparisons between \\images and query images \end{tabular} & Metric learning & Mar 2019 & \CheckmarkBold \\ \bottomrule \end{tabular} } \end{table*} \subsection{Few-Shot Instance Segmentation} In contrast to semantic segmentation, instance segmentation involves identifying each pixel in an image and labelling it separately.",zhang2019canet,2205.06743,"A Comprehensive Survey of Few-shot Learning: Evolution, Applications, Challenges, and Opportunities",s0181,single_cite_key
arxiv_MVL.tex,\cite{Co-traning-label} treated co-training as the combinative label propagation over two views and unified the graph- and disagreement-based semi-supervised learning into one framework.,Co-traning-label,1304.5634,A Survey on Multi-view Learning,s0185,single_cite_key
arxiv_MVL.tex,"For example, in co-training style algorithms, \cite{dasgupta2002pac} have shown that by minimizing the disagreement rate of the two hypotheses on two views respectively, the error rate of each hypothesis can be minimized.",dasgupta2002pac,1304.5634,A Survey on Multi-view Learning,s0186,single_cite_key
arxiv_MVL.tex,"On the other hand, \cite{Co-training-difference} established that the reason for the success of co-training style algorithms is the extent of the diversity between the two learners; in other words, it is the complementary information in distinct views that influences the performance of co-training style algorithms.",Co-training-difference,1304.5634,A Survey on Multi-view Learning,s0187,single_cite_key
arxiv_MVL.tex,"\cite{christoudias2008multi} defined a view disagreement problem, stating that the samples from each view do not always belong to the same class but sometimes belong to an additional background class as a result of noise.",christoudias2008multi,1304.5634,A Survey on Multi-view Learning,s0188,single_cite_key
arxiv_MVL.tex,\cite{Co-traning-label} treated the co-training process as a combinative propagation over two views and unified the graph- and disagreement-based semi-supervised learning into one framework.,Co-traning-label,1304.5634,A Survey on Multi-view Learning,s0189,single_cite_key
main.tex,"\subsubsection{Reinforcement Learning Based Techniques} In contrast to NAC, Ding \etal~\cite{ding2019interactive} investigated to the use of reinforcement learning for anomalous node detection in attributed graphs.",ding2019interactive,2106.07178,A Comprehensive Survey on Graph Anomaly Detection with Deep Learning,s0190,single_cite_key
4_imperfect_info.tex,"These impressive results attracted attention to the MCTS method, however, \cite{nelson2016investigating} found out that simply increasing the playout budget is not enough to significantly improve the win-rate.",nelson2016investigating,2103.04931,Monte Carlo Tree Search: A Review of Recent Modifications and Applications,s0192,single_cite_key
7_parallelization.tex,"\item \textbf{Tree Parallelization}~\citep{cazenave2008parallel} - like in Leaf Parallelization and in contrast to Root Parallelization, there is one MCTS/UCT tree.",cazenave2008parallel,2103.04931,Monte Carlo Tree Search: A Review of Recent Modifications and Applications,s0193,single_cite_key
models.tex,"Different from \cite{hinton2006fast}, they use undirected connections between all layers, like \acp{DBM}.",hinton2006fast,2401.02524,Comprehensive Exploration of Synthetic Data Generation: A Survey,s0194,single_cite_key
models.tex,"& 2017 \\\hline \cite{heusel2017gans} & In contrast to \ac{GAN} training training, the authors update the discriminator and generator at different rates.",heusel2017gans,2401.02524,Comprehensive Exploration of Synthetic Data Generation: A Survey,s0195,single_cite_key
4.2.layer_2.tex,"On the other hand, user satisfaction of explanation type and format depends on factors such as targeted application criticality and user-preferred cognitive load~\cite{doshi2017towards}.",doshi2017towards,1811.11839,A Multidisciplinary Survey and Framework for Design and Evaluation of Explainable AI Systems,s0196,single_cite_key
ijcai23.tex,"For molecular graphs, GPT-GNN~\cite{hu2020gpt} reconstructs the molecular graph in a sequence of steps (Fig.~\ref{fig1-b}), in contrast to graph autoencoders that reconstruct the whole graph at once.",hu2020gpt,2210.16484,A Systematic Survey of Chemical Pre-trained Models,s0197,single_cite_key
practical.tex,"However, \cite{LowellPracticalLearning} raise concerns over the transferability of actively acquired datasets to future models due to the inherent coupling between active learning selection strategies and the model being trained, and show that training a successor model on the actively acquired dataset can often result in worse performance than from random sampling.",LowellPracticalLearning,1910.02923,A Survey on Active Learning and Human-in-the-Loop Deep Learning for Medical Image Analysis,s0199,single_cite_key
