file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
LML.tex,"On the other hand, although the accuracy of anchor graphs is lightly worse than sparse graphs \cite{liu2010large}, they are more potent on handling very large datasets.",liu2010large,2008.03911,A Survey on Large-scale Machine Learning,s0118,single_cite_key
LML.tex,"On the other hand, local histogram aggregation resulted in smaller numbers of iterations than the global one by refining the histogram strategy \cite{chen2016xgboost}.",chen2016xgboost,2008.03911,A Survey on Large-scale Machine Learning,s0119,single_cite_key
LML.tex,"On the other hand, Gauss-Southwell (GS) rules propose to take advantage of gradient information for the selection, which can be regarded as performing the steepest descent \cite{shi2016primer}.",shi2016primer,2008.03911,A Survey on Large-scale Machine Learning,s0121,single_cite_key
LML.tex,"On the other hand, for solving lasso, APG only required 20\% time of the basic proximal gradient, and ADMM further saved 50\% time costs \cite{parikh2014proximal}.",parikh2014proximal,2008.03911,A Survey on Large-scale Machine Learning,s0122,single_cite_key
main.tex,"On the other hand, the Quaternion Transformer~\citep{tay2019lightweight} proposes a weight sharing scheme inspired by Hamilton products that locally shares the components in the linear transformation layers.",tay2019lightweight,2009.06732,Efficient Transformers: A Survey,s0128,single_cite_key
main.tex,"On the other hand, \citet{lagunas2021block} proposes a ``block'' pruning approach which can make a Transformer 2.4x faster with little loss in predictive performance on language tasks.",lagunas2021block,2009.06732,Efficient Transformers: A Survey,s0129,single_cite_key
template.tex,"& Scoring & \begin{tabular}[c]{@{}l@{}}Gaussian Mixture\\ Fully Convolutional\\ Variational Autoencoders\end{tabular} \\ \hline \end{tabular} \end{table} On the other hand, \cite{narasimhan_2018_sparse_denoising_ae} proposed a method that makes use of local and global descriptors whose aim is utilize both spatial and temporal domains.",narasimhan_2018_sparse_denoising_ae,2009.14146,A Survey on Deep Learning Techniques for Video Anomaly Detection,s0132,single_cite_key
main.tex,"On the other hand, the goal of explainability is the design of \emph{inherently interpretable} models, capable of performing transparent inference through the generation of an \emph{explanation} for the final prediction \cite{miller2019explanation}.",miller2019explanation,2010.00389,A Survey on Explainability in Machine Reading Comprehension,s0133,single_cite_key
main.tex,"On the other hand, \cite{jansen2018worldtree} observe that complete explanations for science questions require an average of 6 facts classified in three main explanatory roles: \emph{grounding facts} and \emph{lexical glues} have the function of connecting the specific concepts in the question with abstract conceptual categories, while \emph{central facts} refer to high-level explanatory knowledge.",jansen2018worldtree,2010.00389,A Survey on Explainability in Machine Reading Comprehension,s0134,single_cite_key
how-well.tex,"%On the other hand, \cite{ling-etal-2017-program} produces explanations that contain, in addition to the mathematical formulas, text describing \textit{the thought process} behind the derived solution, thus covering a bigger part of the prediction process.",ling-etal-2017-program,2010.00711,A Survey of the State of Explainable AI for Natural Language Processing,s0135,single_cite_key
how-well.tex,"On the other hand, the explanations produced by \cite{ling-etal-2017-program} augment the mathematical formulas with text describing \textit{the thought process} behind the derived solution, thus covering a bigger part of the prediction process.",ling-etal-2017-program,2010.00711,A Survey of the State of Explainable AI for Natural Language Processing,s0136,single_cite_key
paper_final.tex,"On the other hand, in the work of~\citet{liu:20} (see~\tabref{tab:pointwise_pairwise}), we observe that there is variation between the two losses on the dev and on the test set.",liu:20,2010.03001,A Review on Fact Extraction and Verification,s0137,single_cite_key
paper_final.tex,"\revisedgiannis{Note that this gap can become larger in other datasets (see \eg the performance of the model of~\citet{liu:20,liu-etal-2020-adapting-open} on SCIFACT~\cite{wadden:20}).} On the other hand, the use of pre-trained BERT in the FEVER task~\cite{soleimani:20} gave a significant boost over the ESIM models.","liu:20,liu-etal-2020-adapting-open;wadden:20;soleimani:20",2010.03001,A Review on Fact Extraction and Verification,s0138,all_keys_unresolved
dilemma.tex,"Pre-processing methods, which modify the training data, are at odds with policies like \gdpr 's right to an explanation, and can introduce new subjectivity biases \cite{veale2017}.",veale2017,2010.04053,Fairness in Machine Learning: A Survey,s0141,single_cite_key
main.tex,"On the other hand, the indication may contain additional information not present in the image, such as a patient's previous condition, which in some cases may be essential to address the task \cite{maksoud2019coral8}.",maksoud2019coral8,2010.10563,A Survey on Deep Learning and Explainability for Automatic Report Generation from Medical Images,s0143,single_cite_key
survey.tex,"Ditto \cite{Li2020-jp}, on the other hand, explicitly incorporate attribute name sub-word tokens in the input sequence, which gives more information to the Transformer network to perform schema matching.",Li2020-jp,2010.11075,Neural Networks for Entity Matching: A Survey,s0144,single_cite_key
main.tex,"%$KL(P_{\phi'} \Vert Q_{\psi'}) - KL(P_{\phi} \Vert Q_{\psi})$ On the other hand, in TSCL~\cite{matiisen2019teacher}, the authors set the reward as the absolute value of the slope of the learning curve (the absolute difference between the performance scores of two successive epochs) %\footnote{It means the absolute difference value between the performance scores of two successive epochs.} on a specific task.",matiisen2019teacher,2010.13166,A Survey on Curriculum Learning,s0146,single_cite_key
Multi-doc_survey.tex,"Conversely, MDS generates more comprehensive and accurate summaries from documents written at different times, covering different perspectives, but is accordingly more complicated as it tries to resolve potentially diverse and redundant information \cite{tas2007survey}.",tas2007survey,2011.04843,Multi-document Summarization via Deep Learning Techniques: A Survey,s0148,single_cite_key
access.tex,"Semantics, on the other hand, can play a vital role in identifying correct aspects employing objective metric~\cite{kastrati2015semcon}.",kastrati2015semcon,2011.05806,The Potential of Machine Learning and NLP for Handling Students' Feedback (A Short Survey),s0149,single_cite_key
survey2.0.tex,"On the other hand, machine learning-based approaches, such as statistical parametric methods \cite{271}, are much less rigid and do allow for things such as combining data from multiple speakers, model adaptation using small amounts of training data, joint modeling of timbre and expression, etc.",271,2011.06801,"A Comprehensive Survey on Deep Music Generation: Multi-level Representations, Algorithms, Evaluations, and Future Directions",s0150,single_cite_key
arxiv_2020_6_som-recent-work.tex,"On the other hand, Kumar and Garg \cite{Kumar2019} propose a multi-modal sentiment analysis model for Twitter, where the sentiment polarity and strength is extracted from tweets based on their text and images (typographic and/or infographic).",Kumar2019,2012.03091,Over a Decade of Social Opinion Mining: A Systematic Review,s0152,single_cite_key
arxiv_2020_6_som-recent-work.tex,"On the other hand, in \cite{Mishev2020} Mishev et al.",Mishev2020,2012.03091,Over a Decade of Social Opinion Mining: A Systematic Review,s0153,single_cite_key
arxiv_2020_1_introduction.tex,"On the other hand, Liu discusses that ``opinions are usually subjective expressions that describe people's sentiments, appraisals or feelings toward entities, events and their properties"" \cite{Liu2010}.",Liu2010,2012.03091,Over a Decade of Social Opinion Mining: A Systematic Review,s0154,single_cite_key
related.tex,"Its reasonableness is confirmed on the one hand by relatively high agreement among reviewers, and on the other hand by the model performance on texts from heterogeneous sources, see e.g.~\cite{DBLP:conf/webi/FrommF019}.",DBLP:conf/webi/FrommF019,2012.07743,Argument Mining Driven Analysis of Peer-Reviews,s0156,single_cite_key
main.tex,"On the other hand, NMT often leads to over-translation and under-translation~\cite{tu2016modeling}, which raises the need for adding prior knowledge to NMT.",tu2016modeling,2012.15515,"Neural Machine Translation: A Review of Methods, Resources, and Tools",s0157,single_cite_key
access.tex,"GraphVAE \cite{simonovsky2018graphvae}, on the other hand, proposes another VAE-based generative model that learns from a dataset of graphs.",simonovsky2018graphvae,2012.15544,Deep Graph Generators: A Survey,s0158,single_cite_key
access.tex,"The decoder, on the other hand, takes a scaffold $S$ as input and extends it by making sequential decisions of node and edge additions in the same way as DeepGMG\cite{li2018learning}, except that it also incorporates the latent vector $\textbf{z}$ in the graph propagation process so that updating node and edge features during the generation is directly affected by $\textbf{z}$.",li2018learning,2012.15544,Deep Graph Generators: A Survey,s0159,single_cite_key
Main.tex,"On the other hand, with a wide range of (health and wellbeing) situations in mind, affective computing focuses on the elementary sensing of affects using often primitive and generalistic (continuous) emotional dimensions, making it very broadly applicable~\cite{luneski2010affective}.",luneski2010affective,2101.06053,"The Multimodal Sentiment Analysis in Car Reviews (MuSe-CaR) Dataset: Collection, Insights and Improvements",s0163,single_cite_key
NLU-Survey2020.tex,"On the other hand, \cite{daha2019deep} use only character embedding.",daha2019deep,2101.08091,A survey of joint intent detection and slot-filling models in natural language understanding,s0165,single_cite_key
main_arxiv.tex,"On the other hand, while there are several pioneering studies~\cite{Araki18}, it is unclear what the best strategies are for consolidating multiple asynchronous audio streams and to what extent they work for natural meetings in online and offline setups.",Araki18,2101.09624,A Review of Speaker Diarization: Recent Advances with Deep Learning,s0168,single_cite_key
